Unnamed: 0,SMILES,Fluorescence_Oscillator_Strength
1769,c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4-c4ccccc4-c4cocc4-c4ccccc4-c4ccccc4-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)ccc2n3-c2ccccc2)cc1,-0.017219438
1770,NC(=O)c1ccc(-c2cc(F)cc(-c3ccc(-n4ccnc4)cc3)c2)nc1-c1cc(F)cc(-c2ccc(-n3ccnc3)cc2)c1,-0.006345686
1771,CN(C)c1ccc(-c2ccc(-c3cc(O)c(-c4ccc(-c5ccc(N(C)C)cc5)nc4)cc3O)cn2)cc1,-1.912778092
1772,COc1ccc2c(c1)N(c1ccc(-c3cc(-c4ccc(-c5cc(-c6ccc(N7c8ccccc8Sc8ccc(OC)cc87)cc6)c6ccccc6c5F)c(C(F)(F)F)c4)c(F)c4ccccc34)cc1)c1ccccc1S2,-0.069191762
1773,Cc1cc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)ccc1-c1cc(F)c(-c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)cc2C)c(F)c1,-0.162768956
1774,Cc1cc(-c2ccc(-c3ccc(-c4ccc(N(C)C)c5ccccc45)s3)s2)sc1-c1ccc(-c2ccc(-c3ccc(N(C)C)c4ccccc34)s2)s1,-2.762399549
1775,CN(C)c1ccc(-c2ccc3oc(-c4cc(OCCCCCCC(=O)O)cc(-c5cc6cc(-c7ccc(N(C)C)cc7)ccc6o5)c4)cc3c2)cc1,-0.065999835
1776,COc1c(-c2cscc2-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc(N)cc1-c1cscc1-c1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,-0.119666317
1777,CCOC(=O)c1cc(-c2ccc(-n3c4cc(OC)ccc4c4ccc(OC)cc43)cc2)cc(-c2cc(-c3cc(C(=O)OCC)cc(-c4ccc(-n5c6cc(OC)ccc6c6ccc(OC)cc65)cc4)c3)c(OC)c(F)c2F)c1,-0.002478487
1778,COC(=O)c1nc(N)c(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)cc2)cc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1,-0.202746983
1779,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccc4c(c3)C(=O)c3cc(-c5ccccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc3-4)ccc21,-0.027627952
1780,c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4cc(-c5cnc(-c6cc(-c7ccc(N(c8ccccc8)c8ccc(-c9ccccc9)cc8)cc7)no6)s5)on4)cc3)cc2)cc1,-0.008728924
1781,c1ccc(N(c2ccccc2)c2ccc(-c3ccccc3-c3ccccc3-c3cnc(-c4ccccc4-c4ccccc4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cn3)cc2)cc1,-0.001763737
1782,COc1ccc(-c2ccc(-n3ccnc3)cc2)c(-c2cc(-c3cc(OC)ccc3-c3ccc(-n4ccnc4)cc3)c(F)c(F)c2F)c1,-0.055892637
1783,Nc1ncc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)cc(C(F)(F)F)c2)nc1-c1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(C(F)(F)F)c1,-0.025974714
1784,Fc1cc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)cc(-c2ccc(-c3cc(F)cc(-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)c3)nn2)c1,-2.78E-05
1785,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cccc(-c4nc(-c5cccc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)c5C)c(N)nc4C)c3C)cc2)cc1,-0.007867349
1786,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2cc(-c3cc(C)c(-c4ccnc(-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)c4)cc3C)ccn2)cc1,-0.713531916
1787,COC(=O)c1nc(N)c(-c2sc3ccccc3c2-c2ccc(-n3ccnc3)cc2)cc1-c1sc2ccccc2c1-c1ccc(-n2ccnc2)cc1,-0.091954116
1788,COc1ccc2c3ccccc3n(-c3ccc(-c4cnccc4-c4cccc(-c5cccc(-c6ccncc6-c6ccc(-n7c8ccccc8c8ccc(OC)cc87)cc6)n5)n4)cc3)c2c1,-0.005049704
1789,Cn1cnc2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc7ncn(C)c7c6)cc5)c5nccn5n4)cc3)cc21,-0.784537165
1790,Nc1c(-c2sc3ccccc3c2-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc2nc[nH]c2c1-c1sc2ccccc2c1-c1cccc(-n2c3ccccc3c3ccccc32)c1,-0.139038732
1791,CCOc1c(-c2ccc(-n3c4cc(OC)ccc4c4ccc(OC)cc43)cc2)cc(Cl)cc1-c1cc(C)c(O)c(-c2cc(Cl)cc(-c3ccc(-n4c5cc(OC)ccc5c5ccc(OC)cc54)cc3)c2OCC)c1,-0.03238829
1792,N#Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc1-c1cnc(-c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)ccc2C#N)s1,-0.094029599
1793,CNc1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)nc2)cc1-c1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)nc1,-0.264617776
1794,Fc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)c(-c2cc3sc(-c4c(-c5ccc(N(c6ccccc6)c6ccc(-c7ccccc7)cc6)cc5)ccc(F)c4F)cc3s2)c1F,-0.109921184
1795,CCOc1c(-c2ccc(-n3c4ccc(C)cc4c4cc(C)ccc43)cc2)cc(Cl)cc1-c1cc(OCCCCCCC(=O)O)cc(-c2cc(Cl)cc(-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)c2OCC)c1,-0.013602499
1796,COc1ccc(N(c2ccc(/C=C/c3ccc(OC(F)(F)F)cc3/C=C/c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc2)c2ccc(OC)cc2)cc1,-0.021660015
1797,CN(C)c1ccc(-c2cc(F)cc(-c3cc(F)c(-c4cc(F)cc(-c5ccc(N(C)C)c6ccccc56)c4)c4nsnc34)c2)c2ccccc12,-0.001066535
1798,Fc1c(-c2ccc(-c3cc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)c4ccccc4c3F)c3nccnc23)cc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)c2ccccc12,-0.051451788
1799,COc1ccc2c3ccccc3n(-c3ccc(-c4cc(-c5cc(C)c(-c6ccnc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)c6)cc5C)ccn4)cc3)c2c1,-0.263757449
1800,Cc1cc(-c2c(-c3ccc(N(C)C)cc3)ccc(F)c2F)sc1-c1c(-c2ccc(N(C)C)cc2)ccc(F)c1F,-0.032340296
1801,Cc1cc(-c2cccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2F)ccc1-c1cccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1F,-0.014656189
1802,Cn1ccc2cc(-c3ccc(-c4ccc(-c5cccc(-c6ccc(-c7ccc(-c8ccc9c(ccn9C)c8)s7)s6)c5C#N)s4)s3)ccc21,-1.715886559
1803,OCc1cc(-c2cc(F)cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c2)cc(-c2cc(F)cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c2)c1,-0.010231522
1804,Oc1cc(-c2ccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)c(O)cc1-c1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1,-1.772605847
1805,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2cc(C)c(F)c(-c3cccc(-c4cc(-c5ccc(-n6c7ccc(C)cc7c7cc(C)ccc76)cc5)cc(C)c4F)c3N)c2)cc1,-0.113981095
1806,COC(=O)c1ccccc1N(c1ccc(-c2cccc(-c3cc(O)cc(-c4cccc(-c5ccc(N(c6cccc(C(F)(F)F)c6)c6ccccc6C(=O)OC)cc5)c4)c3)c2)cc1)c1cccc(C(F)(F)F)c1,-0.120523294
1807,N#Cc1ccc(-c2cc3cc(-c4ccc(N(c5ccccc5)c5ccc(-c6ccccc6)cc5)cc4)ccc3o2)cc1-c1cc2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)ccc2o1,-0.044309477
1808,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(OC)c(-c4[nH]c5nc[nH]c(=O)c5c4-c4cc(-c5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)cc5)ccc4OC)c3)cc2)cc1,-0.014627883
1809,CCCCCCN1c2ccc(-c3ccncc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2Sc2cc(-c3ccncc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,-0.116121265
1810,Cc1cc(-c2cncc(-c3cc(C)c(-c4ccc(-n5c6ccccc6c(=O)c6ccccc65)cc4)cc3C)c2C(=O)O)c(C)cc1-c1ccc(-n2c3ccccc3c(=O)c3ccccc32)cc1,-1.24E-05
1811,Fc1cc(-c2ccncc2-c2cccc(N(c3ccccc3)c3ccccc3)c2)c(F)cc1-c1ccncc1-c1cccc(N(c2ccccc2)c2ccccc2)c1,-0.002430649
1812,Cc1cc(-c2cc(C(F)(F)F)ccc2-c2ccc(-n3ccnc3)cc2)cc(-c2cc(C(F)(F)F)ccc2-c2ccc(-n3ccnc3)cc2)c1O,-0.014635123
1813,CCOC(=O)c1cc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc(-c2ccc(NC)c(-c3cc(C(=O)OCC)cc(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c3)c2)c1,-0.042885209
1814,Cc1ccc(-c2ccc(N(C)C)cc2)c(-c2ccc(OC(F)(F)F)cc2-c2c(-c3ccc(N(C)C)cc3)ccc(C)c2F)c1F,-0.089590983
1815,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2cc(F)cc(-c3ccc(-c4ccc(-c5cc(F)cc(-c6ccc(-n7c8ccc(C)cc8c8cc(C)ccc87)cc6)c5)s4)s3)c2)cc1,-0.00193761
1816,Cc1cc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)ccc1-c1cncc(-c2ccc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)cc2C)c1C(=O)O,-0.102334776
1817,Nc1cc(-c2cccc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2)ccc1-c1ccc(-c2cccc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2)cc1N,-0.01682181
1818,Fc1cc(-c2ccccc2-c2ccccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc(F)c1-c1ccccc1-c1ccccc1-c1ccc(N2c3ccccc3Sc3ccccc32)cc1,-0.001047247
1819,Cc1csc(-c2cc(F)cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c2)c1-c1cc(F)cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,-0.041659813
1820,CCOC(=O)c1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2cc(C(F)(F)F)c(-c3cc(C(=O)OCC)cc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)c3)cn2)c1,-0.005843088
1821,Fc1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1-c1cc(C2CCCCC2)c(-c2c(F)cccc2-c2cccc(-n3c4ccccc4c4ccccc43)c2)s1,-0.003653843
1822,Cc1cc(-c2ccc(C(N)=O)c(-c3cc(C)c(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)cc3C)n2)c(C)cc1-c1ccc2c3ccccc3n(-c3ccc(-c4ccccc4)cc3)c2c1,-0.06972385
1823,COC(=O)c1ccccc1N(c1ccc(-c2cscc2-c2ccc(-c3cscc3-c3ccc(N(c4cccc(C(F)(F)F)c4)c4ccccc4C(=O)OC)cc3)c(C(F)(F)F)c2)cc1)c1cccc(C(F)(F)F)c1,-0.079455346
1824,CCCCCCc1c(-c2cscc2-c2ccc(N(C)C)cc2)sc(-c2cscc2-c2ccc(N(C)C)cc2)c1CCCCCC,-0.015637635
1825,Nc1cc(-c2ccc(-c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)s3)s2)ccc1-c1ccc(-c2ccc(-c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)s3)s2)cc1N,-0.001865718
1826,CCOc1c(-c2ccc(-n3c4ccccc4c4ccc(OC)cc43)cc2)cc(Cl)cc1-c1scc(C)c1-c1cc(Cl)cc(-c2ccc(-n3c4ccccc4c4ccc(OC)cc43)cc2)c1OCC,-0.16649248
1827,Cc1c(-c2ccnc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c2)ccc(-c2ccnc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c2)c1C,-1.108726157
1828,COc1cc(-c2cc(-c3ccc(N(C(=O)OC(C)(C)C)c4ccccc4)cc3)ccc2C#N)ncc1-c1cc(-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)ccc1C#N,-0.343914101
1829,Cc1cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc(-c2ccc(-c3cc(-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)cc(C)c3F)c(S(=O)(=O)F)c2)c1F,-0.010727199
1830,CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(C)C)cc6)nc5)s4)s3)cn2)cc1,-2.629032306
1831,COC(=O)c1ccccc1N(c1ccc(/C=C/c2cc(C)cc(/C=C/c3ccc(N(c4cccc(C(F)(F)F)c4)c4ccccc4C(=O)OC)cc3)c2OC)cc1)c1cccc(C(F)(F)F)c1,-1.293461265
1832,Cc1cc(-c2ccc(-c3cccc(-c4ccc(N(C(=O)OC(C)(C)C)c5ccccc5)cc4)c3F)cc2)c(C)cc1-c1ccc(-c2cccc(-c3ccc(N(C(=O)OC(C)(C)C)c4ccccc4)cc3)c2F)cc1,-1.694236735
1833,CC1(C)c2ccccc2N(c2ccc(/C=C/c3ccc(OC(F)(F)F)cc3/C=C/c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,-0.008007289
1834,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cc(F)cc(-c4ccoc4-c4cc(F)cc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)c4)c3)cc2)cc1,-0.038537247
1835,Cn1ccc2cc(-c3ccc(-c4cnc(-c5ccc(-c6ccc7c(ccn7C)c6)s5)s4)s3)ccc21,-2.049782562
1836,COC(=O)c1ccccc1N(c1ccc(-c2cc(-c3cc(OC(F)(F)F)cc(-c4ccnc(-c5ccc(N(c6cccc(C(F)(F)F)c6)c6ccccc6C(=O)OC)cc5)c4)c3N)ccn2)cc1)c1cccc(C(F)(F)F)c1,-0.143684345
1837,COc1ccc2c3ccccc3n(-c3ccc(-c4cc(-c5ccc(OC(F)(F)F)cc5-c5ccnc(-c6ccc(-n7c8ccccc8c8ccc(OC)cc87)cc6)c5)ccn4)cc3)c2c1,-0.028192554
1838,Cc1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)ncc1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,-1.760011976
1839,COc1cc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)cc(-c2cc(C(=O)O)oc2-c2cc(OC)cc(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2)c1,-0.065086339
1840,COc1cccc(-c2cccc(-c3ccc(-n4ccnc4)cc3)c2F)c1-c1cccc(-c2ccc(-n3ccnc3)cc2)c1F,-0.006886348
1841,CCn1c2ccccc2c2cc(-c3cc(F)cc(-c4cc(C#N)cc(-c5cc(F)cc(-c6ccc7c(c6)c6ccccc6n7CC)c5)c4)c3)ccc21,-0.015417701
1842,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2c(-c3ccc(C#N)c(-c4sc5ccccc5c4-c4ccc(-n5c6ccc(OC)cc6c6cc(OC)ccc65)cc4)c3)sc3ccccc23)cc1,-0.016508951
1843,Cc1ccc(-c2cscc2-c2ccc3ncn(C)c3c2)cc1-c1cscc1-c1ccc2ncn(C)c2c1,-0.005270252
1844,CN(C)c1ccc(-c2cc(Cl)cc(-c3cc(O)c(-c4cc(Cl)cc(-c5ccc(N(C)C)cc5)c4)cc3O)c2)cc1,-0.014522341
1845,Cc1cc(-c2nnc(-c3cc(C)c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cc3C)s2)c(C)cc1-c1ccc2c(ccn2C(=O)OC(C)(C)C)c1,-1.754509405
1846,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(OC)c(-c5ccc(-c6cc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)ccc6OC)c(S(=O)(=O)F)c5)c4)cc3)c2c1,-0.000934635
1847,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(C#N)c(-c5ccc(-c6cc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)ccc6C#N)c(CC#N)c5)c4)cc3)c2c1,-0.126703857
1848,Nc1cc(-c2cc(F)cc(-c3ccc(N4c5ccccc5CCc5ccccc54)cc3)c2)ccc1-c1cc(F)cc(-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)c1,-0.713219002
1849,COc1ncc(-c2cccc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c2C)cc1-c1cccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1C,-0.066941113
1850,FC(F)(F)c1ccc2c(c1)N(c1ccc(-c3ccc(-c4c5ccccc5c(-c5c6ccccc6c(-c6ccc(-c7ccc(N8c9ccccc9Sc9ccc(C(F)(F)F)cc98)cc7)nc6)c6ccccc56)c5ccccc45)cn3)cc1)c1ccccc1S2,-0.006318062
1851,CN(C)c1ccc(-c2ccccc2-c2ccsc2-c2ccccc2-c2ccc(N(C)C)c3ccccc23)c2ccccc12,-0.004861121
1852,c1ccc2c(-c3ccc(-n4ccnc4)cc3)c(-c3cc4sc(-c5sc6ccccc6c5-c5ccc(-n6ccnc6)cc5)cc4s3)sc2c1,-1.06274144
1853,Cn1cnc2ccc(-c3cnccc3-c3ccc(OC(F)(F)F)cc3-c3ccncc3-c3ccc4ncn(C)c4c3)cc21,-0.041195161
1854,COc1ccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1-c1ccc(C)c(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)ccc2OC)c1,-0.016834309
1855,CC1(C)c2ccccc2N(c2ccc(-c3cccc(-c4ccc(C#N)c(-c5cccc(-c6ccc(N7c8ccccc8C(C)(C)c8ccccc87)cc6)c5)c4)c3)cc2)c2ccccc21,-0.005161678
1856,COC(=O)c1cc(/C=C/c2ccc3c(ccn3C)c2)c(C(=O)OC)cc1C=Cc1ccc2c(ccn2C)c1,-0.818226134
1857,COC(=O)c1ccccc1N(c1ccc(-c2ccc(C(F)(F)F)cc2-c2cc3nsnc3cc2-c2cc(C(F)(F)F)ccc2-c2ccc(N(c3cccc(C(F)(F)F)c3)c3ccccc3C(=O)OC)cc2)cc1)c1cccc(C(F)(F)F)c1,-0.004530513
1858,Nc1nnc(-c2cc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)ccc2F)cc1-c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)ccc1F,-0.004199366
1859,CCOc1c(-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)cc(Cl)cc1-c1ccc(C(N)=O)c(-c2cc(Cl)cc(-c3ccc(N4c5ccccc5Sc5ccc(OC)cc54)cc3)c2OCC)n1,-0.012383944
1860,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2ccccc2-c2ccccc2-c2cc(F)c(-c3ccccc3-c3ccccc3-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)c3nsnc23)cc1,-0.008824715
1861,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5cn(C(C)(C)C)nc5-c5ccc(-c6ccc(-n7c8ccccc8c8ccc(OC)cc87)cc6)s5)s4)cc3)c2c1,-0.007289881
1862,Cc1cc(-c2cccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2C)ccc1-c1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1C,-0.034920216
1863,COc1cc(-c2ccc(-c3cc(OC)cc(-c4ccc(N(C)C)c5ccccc45)c3)c(C)c2)cc(-c2ccc(N(C)C)c3ccccc23)c1,-0.587396949
1864,C(=C/c1ccc(/C=C/c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c2nsnc12)\c1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2-c1ccccc1,-1.156024509
1865,CC(C)(C)OC(=O)n1ccc2cc(-c3cnccc3-c3cc(C#N)cc(-c4ccncc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c3)ccc21,-0.0369174
1866,c1ccc(N(c2ccccc2)c2ccc(-c3ccccc3-c3ccccc3-c3ccc(-c4ccccc4-c4ccccc4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)nn3)cc2)cc1,-0.063108121
1867,COC(=O)c1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2)oc1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)nc1,-1.854543346
1868,CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2cc(-c3ccc(/C=C/c4ccc(-c5cc(-c6ccc(N(C(=O)OC(C)(C)C)c7ccccc7)cc6)cc(C(F)(F)F)c5)cc4)cc3)cc(C(F)(F)F)c2)cc1,-2.533979053
1869,CCOc1c(-c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)cc(Cl)cc1-c1cocc1-c1cc(Cl)cc(-c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)c1OCC,-0.058442272
1870,Fc1cccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1-c1cc(-c2c(F)cccc2-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c2[nH]c(=S)oc2c1,-0.15119274
1871,CCOc1c(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc(Cl)cc1-c1ccc(-c2cc(Cl)cc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)c2OCC)c2nccnc12,-0.0019701
1872,Cn1ccc2cc(-c3cc(F)cc(-c4cc(-c5cc(F)cc(-c6ccc7c(ccn7C)c6)c5)c(F)nc4N)c3)ccc21,-0.299091953
1873,N#Cc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1-c1ccc(C(N)=O)c(-c2cc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)ccc2C#N)n1,-0.01793219
1874,Cc1cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)ccc1-c1cn(C(C)(C)C)nc1-c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc1C,-0.006182818
1875,Oc1cc(-c2cc(F)cc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)c2)c(O)cc1-c1cc(F)cc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)c1,-0.150738698
1876,Cn1ccc2cc(-c3ccc(C#N)c(-c4ccc(-c5cc(-c6ccc7c(ccn7C)c6)ccc5C#N)c(S(=O)(=O)F)c4)c3)ccc21,-0.014323609
1877,CCCCCCCCCCOc1cc(-c2ccccc2-c2ccccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(OCCCCCCCCCC)cc1-c1ccccc1-c1ccccc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,-0.059072473
1878,Cc1cc(-c2ccc(-n3c4ccc(C)cc4c4cc(C)ccc43)cc2)cc(-c2ccc(-c3cc(C)cc(-c4ccc(-n5c6ccc(C)cc6c6cc(C)ccc65)cc4)c3)c(C)n2)c1,-0.110001786
1879,COc1ccc2c(c1)N(c1ccc(-c3ccc(-c4cc(C)cnc4-c4ccc(-c5ccc(N6c7ccccc7Sc7ccc(OC)cc76)cc5)s4)s3)cc1)c1ccccc1S2,-0.035888214
1880,Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2ccc3cc(-c4cc(-c5ccc(N6c7ccccc7Oc7ccccc76)cc5)cc(C)c4F)ccc3c2)c1F,-0.101192657
1881,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)c4nccn4c3)cc2)cc1,-0.610331234
1882,Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C)c(CC#N)c1,-1.421129426
1883,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cccc(-c4ccc(C(N)=O)c(-c5cccc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)c5)n4)c3)cc2)cc1,-0.0358011
1884,FC(F)(F)c1cc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc(-c2c3ccccc3c(-c3c4ccccc4c(-c4cc(-c5ccc6c7ccccc7n(-c7ccc(-c8ccccc8)cc7)c6c5)cc(C(F)(F)F)c4)c4ccccc34)c3ccccc23)c1,-0.002416932
1885,COc1ccc2c(c1)N(c1ccc(-c3cccc(-c4cc(Oc5ccccc5)cc(-c5cccc(-c6ccc(N7c8ccccc8Sc8ccc(OC)cc87)cc6)c5)c4)c3)cc1)c1ccccc1S2,-0.873084054
1886,Cc1cc(-c2cc(-c3cc(C)c(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)cc3C)cc(N3CCC4(CC3)OCCO4)c2)c(C)cc1-c1ccc(N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,-0.003597344
1887,Cc1cc(-c2cccc(-c3ccc4ncn(C)c4c3)c2)cnc1-c1cccc(-c2ccc3ncn(C)c3c2)c1,-0.116665576
1888,Cc1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c(-c2cc(Oc3ccccc3)cc(-c3c(-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)ccc(C)c3F)c2)c1F,-0.036517921
